date;tmax;prcp;snow;wspd;wpgt;max_water_temperature;avg_water_level;suspended_solids_concentration;max_flow_rate;swimming;swimming_hardcore;ice_bath;swimming_hardcore_new
2020-11-18;13,9;0,0;0,0;4,0;12,2;9,8;88,0;4,33;34,0;0;0;1;0
2020-11-19;14,0;3,2;0,0;14,4;50,8;9,1;88,0;4,35;33,6;0;0;0;0
2020-11-20;5,8;0,0;0,0;9,0;33,5;9,2;91,0;5,67;37,9;0;0;1;0
2020-11-21;5,8;0,0;0,0;7,2;22,7;9,0;95,0;7,2;43,7;0;0;1;0
2020-11-22;9,6;0,0;0,0;4,3;14,8;8,6;85,0;4,99;32,8;0;0;1;0
2020-11-23;8,2;0,0;0,0;6,8;20,2;8,2;82,0;4,88;29,9;0;0;1;0
2020-11-24;6,0;0,0;0,0;9,0;24,5;8,2;91,0;7,46;38,0;0;0;1;0
2020-11-25;5,4;0,0;0,0;5,4;14,4;8,6;89,0;7,29;35,1;0;0;1;0
2020-11-26;5,5;0,0;0,0;4,7;12,6;8,4;93,0;8,37;45,5;0;0;1;0
2020-11-27;4,0;0,0;0,0;6,1;17,3;8,1;91,0;7,07;40,0;0;0;1;0
2020-11-28;0,5;0,0;0,0;9,0;32,4;8,2;91,0;6,84;39,0;0;0;1;0
2020-11-29;1,5;0,0;0,0;10,8;34,6;;;;;0;0;0;0
2020-11-30;1,4;0,0;0,0;6,8;21,2;7,6;83,0;3,83;30,4;0;0;1;0
2020-12-01;1,7;4,3;0,0;4,7;17,3;7,9;85,0;3,96;32,9;0;0;1;0
2020-12-02;0,5;0,0;0,0;8,6;24,8;7,5;82,0;3,15;31,2;0;0;1;0
2020-12-03;2,8;0,0;0,0;7,6;22,3;7,2;90,0;5,17;37,6;0;0;1;0
2020-12-04;8,4;0,0;0,0;8,3;33,5;7,5;89,0;4,95;38,1;0;0;1;0
2020-12-05;5,0;1,6;0,0;7,6;37,1;7,3;84,0;3,88;32,1;0;0;1;0
2020-12-06;4,3;1,2;0,0;8,6;27,0;7,3;84,0;4,02;33,0;0;0;1;0
2020-12-07;4,9;0,0;0,0;7,6;25,9;7,5;86,0;4,38;33,0;0;0;1;0
2020-12-08;2,8;0,0;0,0;6,5;25,6;7,7;89,0;5,16;36,7;0;0;1;0
2020-12-09;1,2;4,8;0,0;10,1;27,4;7,5;92,0;6,21;43,5;0;0;1;0
2020-12-10;2,1;0,0;0,0;5,8;16,9;7,5;93,0;6,58;40,8;0;0;1;0
2020-12-11;2,8;0,0;0,0;8,3;25,6;7,7;93,0;6,74;41,9;0;0;1;0
2020-12-12;5,1;3,0;0,0;7,9;27,7;7,6;87,0;5,15;34,0;0;0;1;0
2020-12-13;5,3;0,5;0,0;9,4;24,8;7,6;83,0;4,32;34,5;0;0;1;0
2020-12-14;7,3;0,0;0,0;7,2;23,8;7,7;86,0;5,03;34,5;0;0;1;0
2020-12-15;5,1;0,0;0,0;4,3;19,4;7,5;84,0;4,64;32,7;0;0;1;0
2020-12-16;6,0;0,0;0,0;5,8;17,3;7,3;84,0;4,6;31,0;0;0;1;0
2020-12-17;8,9;0,0;0,0;5,0;15,5;7,5;80,0;3,88;28,2;0;0;1;0
2020-12-18;7,2;0,0;0,0;5,4;13,7;7,1;77,0;3,45;25,4;0;0;1;0
2020-12-19;0,0;0,0;0,0;6,5;20,9;6,7;77,0;3,47;25,7;0;0;1;0
2020-12-20;0,7;0,0;0,0;6,1;18,0;6,7;77,0;3,66;25,7;0;0;1;0
2020-12-21;6,8;4,3;0,0;5,4;22,0;6,8;76,0;3,6;24,7;0;0;1;0
2020-12-22;13,9;0,4;0,0;20,2;64,4;7,1;77,0;3,72;25,1;0;0;0;0
2020-12-23;14,1;6,4;0,0;9,7;40,0;7,8;76,0;3,62;24,7;0;0;1;0
2020-12-24;9,9;2,7;0,0;15,8;58,0;7,8;78,0;3,73;25,4;0;0;0;0
2020-12-25;4,2;1,3;0,0;13,0;51,8;7,6;77,0;3,52;25,4;0;0;0;0
2020-12-26;1,3;0,0;0,0;8,3;20,9;7,4;76,0;3,14;23,8;0;0;1;0
2020-12-27;1,1;0,0;0,0;7,6;23,8;6,8;76,0;2,97;24,1;0;0;1;0
2020-12-28;1,9;2,1;0,0;6,8;23,8;6,1;75,0;2,84;23,5;0;0;1;0
2020-12-29;6,2;0,0;0,0;10,1;41,0;6,0;75,0;2,89;23,5;0;0;1;0
2020-12-30;4,6;0,0;0,0;7,2;20,5;6,1;75,0;2,84;23,5;0;0;1;0
2020-12-31;5,1;0,0;0,0;9,0;31,3;;;;;0;0;0;0
2021-01-01;3,7;0,0;0,0;5,4;16,6;;;;;0;0;0;0
2021-01-02;0,6;0,0;0,0;6,5;20,9;;;;;0;0;0;0
2021-01-03;0,5;0,0;0,0;5,8;16,9;;;;;0;0;0;0
2021-01-04;0,0;0,0;0,0;8,3;25,9;;;;;0;0;0;0
2021-01-05;-0,6;2,3;0,0;5,4;18,4;;;;;0;0;0;0
2021-01-06;-0,3;4,7;30,0;10,8;26,6;;;;;0;0;0;0
2021-01-07;1,5;0,0;60,0;8,6;28,1;;;;;0;0;0;0
2021-01-08;1,8;0,0;40,0;10,8;37,8;;;;;0;0;0;0
2021-01-09;1,6;0,0;30,0;6,8;19,4;;;;;0;0;0;0
2021-01-10;-2,3;0,0;40,0;6,1;19,1;;;;;0;0;0;0
2021-01-11;-4,8;0,0;30,0;4,7;15,8;;;;;0;0;0;0
2021-01-12;2,4;4,1;30,0;20,5;60,8;;;;;0;0;0;0
2021-01-13;3,2;1,2;10,0;16,2;48,2;;;;;0;0;0;0
2021-01-14;2,1;0,1;10,0;14,0;45,7;;;;;0;0;0;0
2021-01-15;-1,3;0,0;10,0;7,9;20,5;;;;;0;0;0;0
2021-01-16;-1,2;1,3;20,0;11,5;34,9;;;;;0;0;0;0
2021-01-17;0,1;4,6;30,0;5,8;18,0;;;;;0;0;0;0
2021-01-18;1,8;0,4;90,0;15,5;40,0;;;;;0;0;0;0
2021-01-19;5,7;1,3;80,0;13,7;56,2;;;;;0;0;0;0
2021-01-20;10,1;0,0;30,0;6,8;20,5;;;;;0;0;0;0
2021-01-21;14,5;0,0;20,0;7,9;32,8;;;;;0;0;0;0
2021-01-22;13,1;2,8;0,0;11,2;39,2;;;;;0;0;0;0
2021-01-23;3,5;0,2;0,0;14,0;57,6;;;;;0;0;0;0
2021-01-24;2,2;0,0;0,0;18,4;61,6;;;;;0;0;0;0
2021-01-25;1,2;13,5;0,0;7,9;27,4;;;;;0;0;0;0
2021-01-26;0,3;0,9;160,0;20,2;57,2;;;;;0;0;0;0
2021-01-27;2,4;0,9;150,0;9,7;29,5;;;;;0;0;0;0
2021-01-28;8,5;15,7;110,0;17,6;59,0;;;;;0;0;0;0
2021-01-29;10,5;2,8;0,0;23,0;67,0;;;;;0;0;0;0
2021-01-30;8,6;9,4;0,0;16,2;58,3;;;;;0;0;0;0
2021-01-31;2,0;0,0;0,0;9,4;25,2;;;;;0;0;0;0
2021-02-01;8,5;1,5;0,0;9,4;38,2;;;;;0;0;0;0
2021-02-02;11,1;5,9;0,0;13,3;49,3;;;;;0;0;0;0
2021-02-03;10,8;8,2;0,0;15,5;61,2;;;;;0;0;0;0
2021-02-04;11,1;0,0;0,0;13,7;66,2;;;;;0;0;0;0
2021-02-05;11,5;0,1;0,0;6,1;20,5;;;;;0;0;0;0
2021-02-06;8,2;0,0;0,0;8,3;24,8;;;;;0;0;0;0
2021-02-07;3,7;12,0;0,0;8,6;36,4;;;;;0;0;0;0
2021-02-08;6,5;0,3;0,0;9,7;28,1;;;;;0;0;0;0
2021-02-09;0,1;0,0;0,0;6,5;20,2;;;;;0;0;0;0
2021-02-10;-0,1;6,1;0,0;10,8;30,6;;;;;0;0;0;0
2021-02-11;-4,1;0,0;70,0;8,6;27,0;;;;;0;0;0;0
2021-02-12;-3,6;0,0;50,0;15,5;44,6;;;;;0;0;0;0
2021-02-13;-3,4;0,0;40,0;15,8;42,5;;;;;0;0;0;0
2021-02-14;1,0;0,0;40,0;10,1;26,6;;;;;0;0;0;0
2021-02-15;4,0;3,2;20,0;6,8;20,9;;;;;0;0;0;0
2021-02-16;11,1;3,6;0,0;8,6;37,1;;;;;0;0;0;0
2021-02-17;10,4;0,0;0,0;13,7;48,2;;;;;0;0;0;0
2021-02-18;12,9;0,0;0,0;7,9;42,8;;;;;0;0;0;0
2021-02-19;10,4;1,7;0,0;8,3;36,0;;;;;0;0;0;0
2021-02-20;16,6;0,0;0,0;7,2;20,9;;;;;0;0;0;0
2021-02-21;13,4;0,0;0,0;8,3;22,0;;;;;0;0;0;0
2021-02-22;14,2;0,0;0,0;5,8;15,1;;;;;0;0;0;0
2021-02-23;17,2;0,0;0,0;4,7;13,3;;;;;0;0;0;0
2021-02-24;18,6;0,0;0,0;6,1;16,9;;;;;0;0;0;0
2021-02-25;20,0;0,0;0,0;5,8;16,9;;;;;0;0;0;0
2021-02-26;17,0;3,7;0,0;10,8;32,0;;;;;0;0;0;0
2021-02-27;8,1;0,0;0,0;10,1;33,8;;;;;0;0;0;0
2021-02-28;9,0;0,0;0,0;11,5;33,5;;;;;0;0;0;0
2021-03-01;13,0;0,0;0,0;10,1;39,2;;;;;0;0;0;0
2021-03-02;14,2;0,0;0,0;5,4;15,5;;;;;0;0;0;0
2021-03-03;12,8;0,0;0,0;5,4;16,6;;;;;0;0;0;0
2021-03-04;14,5;3,9;0,0;11,2;49,7;;;;;0;0;0;0
2021-03-05;5,6;3,3;0,0;12,2;37,8;;;;;0;0;0;0
2021-03-06;5,6;0,0;0,0;11,2;31,3;;;;;0;0;0;0
2021-03-07;9,1;1,6;0,0;6,8;29,5;;;;;0;0;0;0
2021-03-08;6,6;0,0;0,0;7,2;22,7;;;;;0;0;0;0
2021-03-09;6,3;1,2;0,0;6,5;24,1;;;;;0;0;0;0
2021-03-10;7,1;0,6;0,0;9,0;32,0;;;;;0;0;0;0
2021-03-11;15,7;7,5;0,0;20,5;69,5;;;;;0;0;0;0
2021-03-12;10,4;0,2;0,0;21,6;58,3;;;;;0;0;0;0
2021-03-13;12,9;4,4;0,0;22,7;76,0;;;;;0;0;0;0
2021-03-14;5,8;2,5;0,0;18,7;63,0;;;;;0;0;0;0
2021-03-15;4,3;6,1;0,0;15,5;42,8;;;;;0;0;0;0
2021-03-16;5,1;6,0;0,0;16,9;48,6;;;;;0;0;0;0
2021-03-17;3,8;0,9;30,0;8,6;39,6;;;;;0;0;0;0
2021-03-18;4,4;0,8;0,0;9,0;31,7;;;;;0;0;0;0
2021-03-19;4,7;1,6;10,0;9,0;32,0;;;;;0;0;0;0
2021-03-20;0,6;0,0;20,0;9,7;36,4;;;;;0;0;0;0
2021-03-21;1,6;0,0;0,0;14,8;43,9;;;;;0;0;0;0
2021-03-22;3,9;0,1;0,0;11,9;32,8;;;;;0;0;0;0
2021-03-23;6,7;0,0;0,0;8,6;24,5;;;;;0;0;0;0
2021-03-24;14,0;0,0;0,0;5,8;21,6;;;;;0;0;0;0
2021-03-25;16,6;0,0;0,0;9,7;27,4;;;;;0;0;0;0
2021-03-26;18,5;0,0;0,0;6,8;28,1;;;;;0;0;0;0
2021-03-27;10,7;1,2;0,0;15,8;52,6;;;;;0;0;0;0
2021-03-28;14,8;0,0;0,0;7,6;25,6;;;;;0;0;0;0
2021-03-29;19,6;0,0;0,0;8,6;32,4;;;;;0;0;0;0
2021-03-30;21,8;0,0;0,0;6,5;22,0;;;;;0;0;0;0
2021-03-31;22,7;0,0;0,0;6,1;20,5;;;;;0;0;0;0
2021-04-01;23,3;0,3;0,0;12,6;45,0;;;;;0;0;0;0
2021-04-02;13,9;0,0;0,0;10,1;40,7;;;;;0;0;0;0
2021-04-03;7,8;0,0;0,0;10,1;33,8;;;;;0;0;0;0
2021-04-04;11,4;0,0;0,0;6,5;26,6;;;;;0;0;0;0
2021-04-05;15,1;4,4;0,0;22,3;71,3;;;;;0;0;0;0
2021-04-06;2,5;2,7;20,0;16,9;56,2;;;;;0;0;0;0
2021-04-07;3,5;3,8;20,0;20,5;64,4;;;;;0;0;0;0
2021-04-08;6,5;0,0;50,0;11,5;46,1;;;;;0;0;0;0
2021-04-09;17,0;0,0;0,0;10,1;43,9;;;;;0;0;0;0
2021-04-10;17,8;0,0;0,0;10,1;36,7;;;;;0;0;0;0
2021-04-11;20,3;0,8;0,0;7,9;51,5;;;;;0;0;0;0
2021-04-12;9,5;7,3;0,0;12,6;38,5;;;;;0;0;0;0
2021-04-13;5,9;0,2;10,0;8,6;32,8;;;;;0;0;0;0
2021-04-14;7,1;0,1;0,0;6,8;31,7;;;;;0;0;0;0
2021-04-15;7,5;0,1;0,0;7,2;28,1;;;;;0;0;0;0
2021-04-16;7,7;0,0;0,0;8,3;26,6;;;;;0;0;0;0
2021-04-17;6,9;0,2;0,0;5,8;20,9;;;;;0;0;0;0
2021-04-18;7,3;0,9;0,0;6,5;19,1;;;;;0;0;0;0
2021-04-19;12,0;4,6;0,0;8,6;28,1;;;;;0;0;0;0
2021-04-20;13,7;0,0;0,0;6,1;20,5;;;;;0;0;0;0
2021-04-21;17,0;0,0;0,0;6,5;42,5;;;;;0;0;0;0
2021-04-22;14,4;0,0;0,0;11,5;41,4;;;;;0;0;0;0
2021-04-23;15,5;0,0;0,0;6,1;25,9;;;;;0;0;0;0
2021-04-24;18,6;0,0;0,0;5,8;24,5;;;;;0;0;0;0
2021-04-25;15,7;0,0;0,0;9,4;31,7;;;;;0;0;0;0
2021-04-26;15,0;0,0;0,0;11,5;32,8;;;;;0;0;0;0
2021-04-27;16,9;0,0;0,0;12,2;33,1;;;;;0;0;0;0
2021-04-28;20,0;0,0;0,0;7,6;24,1;;;;;0;0;0;0
2021-04-29;15,5;3,5;0,0;13,0;40,7;;;;;0;0;0;0
2021-04-30;19,6;9,5;0,0;11,5;51,5;;;;;0;0;0;0
2021-05-01;12,3;24,4;0,0;9,7;40,7;;;;;0;0;0;0
2021-05-02;10,6;3,9;0,0;15,5;53,3;;;;;0;0;0;0
2021-05-03;13,3;0,0;0,0;10,4;33,8;;;;;0;0;0;0
2021-05-04;17,4;2,9;0,0;17,3;66,2;;;;;0;0;0;0
2021-05-05;12,1;6,9;0,0;15,8;76,0;;;;;0;0;0;0
2021-05-06;12,1;15,9;0,0;11,9;50,0;;;;;0;0;0;0
2021-05-07;10,6;5,5;0,0;15,5;58,7;;;;;0;0;0;0
2021-05-08;18,8;0,0;0,0;7,9;28,8;;;;;0;0;0;0
2021-05-09;27,7;0,0;0,0;11,5;36,4;;;;;0;0;0;0
2021-05-10;30,7;0,0;0,0;10,8;36,28;;;;;0;0;0;0
2021-05-11;18,0;14,2;0,0;12,2;42,1;;;;;0;0;0;0
2021-05-12;10,8;15,3;0,0;12,6;36,4;;;;;0;0;0;0
2021-05-13;13,0;7,2;0,0;9,0;26,6;;;;;0;0;0;0
2021-05-14;17,5;1,3;0,0;8,3;37,8;;;;;0;0;0;0
2021-05-15;16,6;3,2;0,0;10,1;46,1;;;;;0;0;0;0
2021-05-16;18,2;1,6;0,0;13,7;43,6;;;;;0;0;0;0
2021-05-17;15,9;6,0;0,0;18,0;58,7;;;;;0;0;0;0
2021-05-18;14,5;5,7;0,0;13,7;46,1;;;;;0;0;0;0
2021-05-19;13,0;5,5;0,0;11,9;36,7;;;;;0;0;0;0
2021-05-20;15,2;0,6;0,0;11,2;41,0;;;;;0;0;0;0
2021-05-21;16,9;15,6;0,0;11,5;41,0;;;;;0;0;0;0
2021-05-22;17,6;3,0;0,0;15,8;52,2;;;;;0;0;0;0
2021-05-23;15,5;5,7;0,0;10,4;38,2;;;;;0;0;0;0
2021-05-24;19,1;7,5;0,0;10,1;33,8;;;;;0;0;0;0
2021-05-25;15,1;0,0;0,0;19,1;60,5;;;;;0;0;0;0
2021-05-26;16,2;8,7;0,0;12,6;42,8;;;;;0;0;0;0
2021-05-27;15,4;1,4;0,0;10,8;37,1;;;;;0;0;0;0
2021-05-28;17,0;0,0;0,0;7,9;31,0;;;;;0;0;0;0
2021-05-29;18,2;0,0;0,0;7,6;31,7;;;;;0;0;0;0
2021-05-30;17,8;0,0;0,0;7,9;33,1;;;;;0;0;0;0
2021-05-31;18,5;0,0;0,0;9,7;27,7;;;;;0;0;0;0
2021-06-01;21,9;0,0;0,0;11,5;37,8;;;;;0;0;0;0
2021-06-02;24,9;0,0;0,0;5,4;22,7;;;;;0;0;0;0
2021-06-03;26,8;0,0;0,0;6,5;23,4;;;;;0;0;0;0
2021-06-04;27,1;1,2;0,0;6,5;46,8;;;;;0;0;0;0
2021-06-05;23,2;40,0;0,0;12,6;51,1;;;;;0;0;0;0
2021-06-06;17,3;8,1;0,0;9,7;33,8;;;;;0;0;0;0
2021-06-07;23,2;0,0;0,0;6,1;24,5;;;;;0;0;0;0
2021-06-08;25,9;0,0;0,0;8,3;34,2;;;;;0;0;0;0
2021-06-09;25,4;1,2;0,0;7,6;44,6;;;;;0;0;0;0
2021-06-10;25,4;0,0;0,0;8,3;37,1;;;;;0;0;0;0
2021-06-11;25,7;0,0;0,0;6,8;28,4;;;;;0;0;0;0
2021-06-12;27,0;0,3;0,0;12,6;42,1;;;;;0;0;0;0
2021-06-13;23,1;0,0;0,0;11,2;32,0;;;;;0;0;0;0
2021-06-14;25,7;0,0;0,0;8,3;24,1;;;;;0;0;0;0
2021-06-15;28,1;0,0;0,0;5,8;24,1;;;;;0;0;0;0
2021-06-16;29,6;0,0;0,0;7,6;26,6;;;;;0;0;0;0
2021-06-17;31,6;0,0;0,0;6,5;29,2;;;;;0;0;0;0
2021-06-18;32,3;0,0;0,0;6,1;22,3;;;;;0;0;0;0
2021-06-19;31,6;0,0;0,0;8,6;27,4;;;;;0;0;0;0
2021-06-20;28,6;0,0;0,0;9,4;31,7;;;;;0;0;0;0
2021-06-21;29,2;35,4;0,0;10,8;71,3;;;;;0;0;0;0
2021-06-22;25,7;46,4;0,0;8,6;32,0;;;;;0;0;0;0
2021-06-23;25,9;45,9;0,0;10,1;64,4;;;;;0;0;0;0
2021-06-24;23,3;7,8;0,0;8,3;38,5;;;;;0;0;0;0
2021-06-25;22,5;0,0;0,0;11,9;38,9;;;;;0;0;0;0
2021-06-26;24,9;0,0;0,0;8,6;30,6;;;;;0;0;0;0
2021-06-27;27,5;0,0;0,0;8,3;29,5;;;;;0;0;0;0
2021-06-28;29,9;7,8;0,0;10,4;62,3;;;;;0;0;0;0
2021-06-29;26,1;31,4;0,0;12,2;59,0;;;;;0;0;0;0
2021-06-30;18,3;4,9;0,0;11,9;46,4;;;;;0;0;0;0
2021-07-01;16,8;3,8;0,0;13,0;38,2;;;;;0;0;0;0
2021-07-02;22,6;0,0;0,0;9,4;37,4;;;;;0;0;0;0
2021-07-03;25,1;3,4;0,0;7,2;40,3;;;;;0;0;0;0
2021-07-04;22,9;11,1;0,0;7,9;35,3;;;;;0;0;0;0
2021-07-05;22,4;0,0;0,0;8,3;24,5;;;;;0;0;0;0
2021-07-06;31,5;16,5;0,0;11,5;47,5;;;;;0;0;0;0
2021-07-07;20,5;1,8;0,0;6,1;16,6;;;;;0;0;0;0
2021-07-08;20,1;21,6;0,0;8,3;39,6;;;;;0;0;0;0
2021-07-09;19,0;6,7;0,0;12,2;41,4;;;;;0;0;0;0
2021-07-10;24,6;3,8;0,0;8,6;29,5;;;;;0;0;0;0
2021-07-11;20,5;1,9;0,0;8,3;45,7;;;;;0;0;0;0
2021-07-12;26,2;0,0;0,0;9,4;32,8;;;;;0;0;0;0
2021-07-13;21,9;8,8;0,0;10,8;49,7;;;;;0;0;0;0
2021-07-14;19,8;0,2;0,0;8,3;32,4;;;;;0;0;0;0
2021-07-15;19,4;1,0;0,0;9,0;30,6;;;;;0;0;0;0
2021-07-16;24,0;0,3;0,0;6,5;20,2;;;;;0;0;0;0
2021-07-17;20,8;6,0;0,0;10,1;33,5;;;;;0;0;0;0
2021-07-18;24,4;1,3;0,0;8,6;27,4;;;;;0;0;0;0
2021-07-19;26,5;0,0;0,0;6,5;35,6;;;;;0;0;0;0
2021-07-20;24,4;0,0;0,0;6,8;26,6;;;;;0;0;0;0
2021-07-21;26,0;0,0;0,0;6,1;23,8;;;;;0;0;0;0
2021-07-22;27,2;0,0;0,0;6,1;22,0;;;;;0;0;0;0
2021-07-23;28,6;0,0;0,0;6,1;22,7;;;;;0;0;0;0
2021-07-24;27,2;7,8;0,0;9,4;44,6;;;;;0;0;0;0
2021-07-25;23,5;0,2;0,0;7,6;28,4;;;;;0;0;0;0
2021-07-26;27,0;8,6;0,0;6,8;41,8;;;;;0;0;0;0
2021-07-27;26,4;5,9;0,0;6,1;21,6;;;;;0;0;0;0
2021-07-28;20,4;10,1;0,0;7,9;32,0;;;;;0;0;0;0
2021-07-29;26,4;0,0;0,0;7,9;27,4;;;;;0;0;0;0
2021-07-30;28,9;4,0;0,0;7,9;58,7;;;;;0;0;0;0
2021-07-31;22,9;16,4;0,0;9,0;33,1;;;;;0;0;0;0
2021-08-01;17,5;7,8;0,0;9,0;45,0;;;;;0;0;0;0
2021-08-02;21,9;1,7;0,0;9,4;28,8;;;;;0;0;0;0
2021-08-03;23,2;1,9;0,0;8,3;40,0;;;;;0;0;0;0
2021-08-04;18,3;17,4;0,0;6,1;22,7;;;;;0;0;0;0
2021-08-05;22,0;7,5;0,0;8,3;33,5;;;;;0;0;0;0
2021-08-06;23,8;1,2;0,0;11,2;52,2;;;;;0;0;0;0
2021-08-07;25,8;7,3;0,0;10,1;58,7;;;;;0;0;0;0
2021-08-08;19,9;0,3;0,0;9,4;32,8;;;;;0;0;0;0
2021-08-09;24,1;0,0;0,0;5,8;19,8;;;;;0;0;0;0
2021-08-10;27,8;0,0;0,0;6,8;25,2;;;;;0;0;0;0
2021-08-11;27,9;0,0;0,0;5,8;27,4;;;;;0;0;0;0
2021-08-12;30,0;0,0;0,0;5,0;16,9;;;;;0;0;0;0
2021-08-13;31,2;0,0;0,0;10,1;35,6;;;;;0;0;0;0
2021-08-14;30,7;0,0;0,0;5,8;19,4;;;;;0;0;0;0
2021-08-15;30,6;11,7;0,0;6,5;60,1;;;;;0;0;0;0
2021-08-16;21,8;20,5;0,0;11,9;73,1;;;;;0;0;0;0
2021-08-17;19,0;3,0;0,0;11,5;38,2;;;;;0;0;0;0
2021-08-18;19,8;0,0;0,0;9,4;37,1;;;;;0;0;0;0
2021-08-19;22,6;0,0;0,0;6,8;20,2;;;;;0;0;0;0
2021-08-20;24,7;0,0;0,0;5,8;22,7;;;;;0;0;0;0
2021-08-21;27,4;1,3;0,0;5,4;22,7;;;;;0;0;0;0
2021-08-22;23,5;12,7;0,0;9,0;34,2;;;;;0;0;0;0
2021-08-23;19,8;4,7;0,0;12,6;36,4;;;;;0;0;0;0
2021-08-24;18,0;0,0;0,0;9,4;32,4;;;;;0;0;0;0
2021-08-25;19,8;0,0;0,0;9,0;31,7;;;;;0;0;0;0
2021-08-26;15,6;5,8;0,0;11,5;37,1;;;;;0;0;0;0
2021-08-27;17,5;5,2;0,0;10,1;32,8;;;;;0;0;0;0
2021-08-28;15,6;6,0;0,0;9,0;31,3;;;;;0;0;0;0
2021-08-29;15,9;21,9;0,0;7,9;27,4;;;;;0;0;0;0
2021-08-30;16,1;15,8;0,0;10,4;36,4;;;;;0;0;0;0
2021-08-31;18,1;3,5;0,0;8,6;32,4;;;;;0;0;0;0
2021-09-01;20,2;0,0;0,0;6,5;23,4;;;;;0;0;0;0
2021-09-02;22,1;0,0;0,0;10,1;36,4;;;;;0;0;0;0
2021-09-03;23,2;0,0;0,0;6,1;18,4;;;;;0;0;0;0
2021-09-04;24,0;0,0;0,0;5,8;27,4;;;;;0;0;0;0
2021-09-05;24,1;0,0;0,0;6,8;29,9;;;;;0;0;0;0
2021-09-06;24,4;0,0;0,0;6,1;24,1;;;;;0;0;0;0
2021-09-07;24,7;0,0;0,0;7,2;32,8;;;;;0;0;0;0
2021-09-08;25,9;0,0;0,0;7,9;24,8;;;;;0;0;0;0
2021-09-09;26,8;0,0;0,0;7,6;32,0;;;;;0;0;0;0
2021-09-10;26,1;3,6;0,0;5,8;20,9;;;;;0;0;0;0
2021-09-11;21,6;0,6;0,0;7,2;24,1;;;;;0;0;0;0
2021-09-12;24,0;0,0;0,0;5,4;18,0;;;;;0;0;0;0
2021-09-13;24,5;0,0;0,0;5,4;22,7;;;;;0;0;0;0
2021-09-14;27,3;0,0;0,0;6,5;21,6;;;;;0;0;0;0
2021-09-15;22,3;11,3;0,0;6,5;24,8;;;;;0;0;0;0
2021-09-16;22,4;5,4;0,0;8,3;33,5;;;;;0;0;0;0
2021-09-17;17,5;0,0;0,0;5,8;19,1;;;;;0;0;0;0
2021-09-18;21,1;0,0;0,0;5,4;20,9;;;;;0;0;0;0
2021-09-19;18,7;0,0;0,0;8,3;24,8;;;;;0;0;0;0
2021-09-20;15,5;0,1;0,0;5,8;18,7;;;;;0;0;0;0
2021-09-21;15,8;0,0;0,0;5,4;17,3;;;;;0;0;0;0
2021-09-22;16,6;0,0;0,0;5,4;21,6;;;;;0;0;0;0
2021-09-23;21,8;0,0;0,0;9,4;29,9;;;;;0;0;0;0
2021-09-24;22,1;0,0;0,0;10,1;30,2;;;;;0;0;0;0
2021-09-25;25,0;0,0;0,0;6,1;16,9;;;;;0;0;0;0
2021-09-26;25,3;17,8;0,0;8,3;32,0;;;;;0;0;0;0
2021-09-27;22,5;0,0;0,0;6,5;21,2;;;;;0;0;0;0
2021-09-28;16,7;0,1;0,0;8,6;30,2;;;;;0;0;0;0
2021-09-29;19,5;0,9;0,0;10,8;45,4;;;;;0;0;0;0
2021-09-30;16,1;0,0;0,0;7,2;22,7;;;;;0;0;0;0
2021-10-01;21,0;0,0;0,0;5,4;18,0;;;;;0;0;0;0
2021-10-02;23,0;0,0;0,0;8,6;29,5;;;;;0;0;0;0
2021-10-03;27,5;0,0;0,0;10,1;30,2;;;;;0;0;0;0
2021-10-04;14,7;1,8;0,0;7,9;24,1;;;;;0;0;0;0
2021-10-05;14,6;6,1;0,0;8,3;25,9;;;;;0;0;0;0
2021-10-06;15,0;0,1;0,0;11,2;29,9;;;;;0;0;0;0
2021-10-07;11,9;0,6;0,0;6,1;18,7;;;;;0;0;0;0
2021-10-08;14,9;0,1;0,0;8,3;30,2;;;;;0;0;0;0
2021-10-09;14,2;0,0;0,0;11,2;33,5;;;;;0;0;0;0
2021-10-10;13,2;0,0;0,0;6,8;21,2;;;;;0;0;0;0
2021-10-11;13,7;1,7;0,0;7,2;21,6;;;;;0;0;0;0
2021-10-12;9,6;14,9;0,0;10,8;32,8;;;;;0;0;0;0
2021-10-13;10,8;0,2;0,0;7,9;29,2;;;;;0;0;0;0
2021-10-14;11,6;0,0;0,0;7,6;29,5;;;;;0;0;0;0
2021-10-15;16,4;0,0;0,0;6,8;25,2;;;;;0;0;0;0
2021-10-16;14,8;0,0;0,0;5,4;20,9;;;;;0;0;0;0
2021-10-17;13,6;0,0;0,0;5,0;19,4;;;;;0;0;0;0
2021-10-18;12,7;0,0;0,0;4,7;15,1;;;;;0;0;0;0
2021-10-19;15,5;0,1;0,0;6,8;33,8;;;;;0;0;0;0
2021-10-20;21,8;0,0;0,0;9,7;38,2;;;;;0;0;0;0
2021-10-21;16,4;3,0;0,0;21,6;86,8;;;;;0;0;0;0
2021-10-22;11,3;0,3;0,0;12,2;41,0;;;;;0;0;0;0
2021-10-23;12,2;0,0;0,0;8,3;20,9;;;;;0;0;0;0
2021-10-24;14,1;0,0;0,0;7,2;18,7;;;;;0;0;0;0
2021-10-25;11,5;0,0;0,0;4,0;14,4;;;;;0;0;0;0
2021-10-26;13,6;0,0;0,0;6,1;20,2;;;;;0;0;0;0
